,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
21863,ROOFTOP,"1903 Woodchuck Way, Hephzibah, GA 30815, USA",ChIJA6fRiXna-YgR-WcJixVcOcU,1903 WOODCHUCK WAY,33.3601877,-82.093351,1,30815,OK,premise
21864,RANGE_INTERPOLATED,"310 Midland Rd, Southern Pines, NC 28387, USA",Ei0zMTAgTWlkbGFuZCBSZCwgU291dGhlcm4gUGluZXMsIE5DIDI4Mzg3LCBVU0EiGxIZChQKEgnTK-6dVbNUiBGmz_G_7XqbfBC2Ag,310 MIDLAND RD,35.1851742,-79.3832941,3,28387,OK,street_address
21865,ROOFTOP,"413 Gould St, Savannah, GA 31405, USA",ChIJDdu6YoN1-4gRDmT0plYyZYg,413 GOULD STREET,32.034927,-81.114145,1,31405,OK,premise
21866,ROOFTOP,"90 W Riveredge Dr, Ellijay, GA 30536, USA",ChIJCTnSBh2aX4gRKdYJJuf1CUA,90 W RIVEREDGE DRIVE,34.6445414,-84.4253291,1,30536,OK,premise
21867,ROOFTOP,"922 Masters Dr, Monroe, GA 30655, USA",ChIJwV7oCk7Q9YgRees07GS9Lqs,922 MASTERS DRIVE,33.7771358,-83.7317636,1,30655,OK,premise
21868,RANGE_INTERPOLATED,"7337 E Oglethorpe Hwy, Midway, GA 31320, USA",Eiw3MzM3IEUgT2dsZXRob3JwZSBId3ksIE1pZHdheSwgR0EgMzEzMjAsIFVTQSIbEhkKFAoSCd_GxeDcHfuIEZNlxyKdTLjdEKk5,7337 E OGLETHORPE HWY,31.8083546,-81.4907203,1,31320,OK,street_address
21869,ROOFTOP,"842 Rabun Dr NW, Lilburn, GA 30047, USA",ChIJIfA2kpqk9YgRZZl95FW65y0,842 RABUN DR NW,33.9145321,-84.1311041,1,30047,OK,premise
21870,ROOFTOP,"3177 Chisholm Trail SW, Marietta, GA 30060, USA",ChIJkcpnqpUX9YgRWZ2qA-D6aUw,3177 CHISHOLM TRAIL,33.875913,-84.582409,1,30060,OK,street_address
21871,ROOFTOP,"2030 Stonebrook Cir, Austell, GA 30106, USA",ChIJ21qWgrIj9YgRCq-OFgN2vnA,2030 STONEBROOK CIRCLE,33.80345,-84.6499638,2,30106,OK,street_address
21872,ROOFTOP,"1000 Tamarack Rd, Monticello, GA 31064, USA",ChIJXRjJ84Ge9ogRNQue8M3jY_s,1000 TAMARACK ROAD,33.359308,-83.544799,3,31064,OK,street_address
21873,ROOFTOP,"3901 Emerald N Dr, Decatur, GA 30035, USA",ChIJScs6nUuq9YgRTzp0ZLYyFis,3901 EMERALD NORTH DRIVE,33.7241479,-84.230617,1,30035,OK,premise
21874,ROOFTOP,"540 Wisteria Blvd, Covington, GA 30016, USA",ChIJNwUiuW5K9IgRBTO99KyZAbw,540 WISTERIA BLVD,33.5884258,-83.9470331,1,30016,OK,premise
21875,ROOFTOP,"261 Cold Branch Rd, Eatonton, GA 31024, USA",ChIJv_hZvrq_9ogRIshypSPMBco,261 COLD BRANCH RD,33.2247535,-83.2816016,2,31024,OK,premise
21876,ROOFTOP,"120 Snow Bird Dr, Hampton, GA 30228, USA",ChIJ-8nKmOH39IgRuEYJLYHULn0,120 SNOW BIRD DRIVE,33.4674498,-84.272342,1,30228,OK,premise
21877,ROOFTOP,"5 Walton Way, Rockmart, GA 30153, USA",ChIJVya25BLJiogR4wEK9GcuHlA,5 WALTON WAY,33.9957475,-85.0460583,2,30153,OK,premise
21878,ROOFTOP,"810 N Carter Dr, Jonesboro, GA 30236, USA",ChIJU7Qwq9z79IgR0q42Lh6OQS0,810 NORTH CARTER DRIVE,33.551371,-84.3646172,1,30236,OK,premise
21879,ROOFTOP,"3216 E Park Ridge Dr, Nampa, ID 83687, USA",ChIJBQ833C9MrlQRWmh9_esW7jg,3216 EAST PARK RIDGE DRIVE,43.5711016,-116.5308789,1,83687,OK,premise
21880,RANGE_INTERPOLATED,"258 E Cherry St, Palmyra, PA 17078, USA",EicyNTggRSBDaGVycnkgU3QsIFBhbG15cmEsIFBBIDE3MDc4LCBVU0EiGxIZChQKEgn1NjBIpqXIiRGsldkgBu5VcRCCAg,258 E. CHERRY ST.,40.3082145,-76.5911962,1,17078,OK,street_address
21881,ROOFTOP,"341 Westline Ct, Belleville, IL 62221, USA",ChIJkfFXyMEDdogRLVPAZJYN6Dg,341 WESTLINE CT,38.5511856,-89.9450641,1,62221,OK,premise
21882,ROOFTOP,"7157 Ramblewood Dr, Rochester, IL 62563, USA",ChIJS3anB3UjdYgRSqhJ8lWe5iI,7157 RAMBLEWOOD DRIVE,39.7151721,-89.5139236,1,62563,OK,street_address
21883,,,,,,,,,,
21884,,,,,,,,,,
21885,ROOFTOP,"15248 Oak Rd, Oak Forest, IL 60452, USA",ChIJiQ8z6Xs-DogRybpVf-kAdyA,15248 OAK RD,41.6138292,-87.7820786,1,60452,OK,premise
21886,ROOFTOP,"1529 Beverly Dr, Round Lake Beach, IL 60073, USA",ChIJb9PLIrWcD4gRwBXgioeWE9c,1529 BEVERLY DRIVE,42.377134,-88.107763,3,60073,OK,street_address
21887,ROOFTOP,"15116 Ridgeway Ave, Midlothian, IL 60445, USA",ChIJeVNKaSc9DogRJuQgS6QIedc,15116 RIDGEWAY,41.6175015,-87.7108152,1,60445,OK,premise
21888,ROOFTOP,"2394 Sumac Dr, Yorkville, IL 60560, USA",ChIJz8CojojpDogRfpts2vZC9fk,2394 SUMAC DR.,41.6733942,-88.4509684,2,60560,OK,premise
21889,ROOFTOP,"2073 Monday Dr, Elgin, IL 60123, USA",ChIJ0zuDCqoaD4gRG-8ol7om3d0,2073 MONDAY DRIVE,42.0660194,-88.3276699,1,60123,OK,premise
21890,ROOFTOP,"8141 S Dante Ave, Chicago, IL 60619, USA",ChIJD3u-H5AoDogRyfjPAKC8w20,8141 SOUTH DANTE AVENUE,41.7465382,-87.5891057,1,60619,OK,premise
21891,ROOFTOP,"2S525 Kiowa Dr, Wheaton, IL 60189, USA",ChIJY2PeydFVDogRKTT6K6LcLqk,2S525 KIOWA DRIVE,41.8338488,-88.1360207,1,60189,OK,premise
21892,ROOFTOP,"252 Tudor Ct, Bolingbrook, IL 60440, USA",ChIJ9VwaGlJaDogRWynF9SSG3U8,252 TUDOR COURT,41.708901,-88.0598782,1,60440,OK,premise
21893,ROOFTOP,"2819 S Sawyer Ave, Chicago, IL 60623, USA",ChIJYZqXXHIyDogRts_h947D98Q,2819 S SAWYER AVENUE,41.8402533,-87.7059269,1,60623,OK,premise
21894,ROOFTOP,"21219 Tower Ave, Matteson, IL 60443, USA",ChIJV0zr4E0XDogRrExAZy4r9nQ,21219 TOWER AVE.,41.5033095,-87.7085444,1,60443,OK,premise
21895,ROOFTOP,"17240 Louis Ave, South Holland, IL 60473, USA",ChIJYWMJY_shDogR2w_BMRJ3CJs,17240 LOUIS AVE,41.5816411,-87.6104804,1,60473,OK,premise
21896,ROOFTOP,"413 Bohland Ave, Bellwood, IL 60104, USA",ChIJHwkm1MBKDogRs_7X9boIFlI,413 BOHLAND AVENUE,41.8849128,-87.8768963,1,60104,OK,premise
21897,ROOFTOP,"404 E Blair St, West Chicago, IL 60185, USA",ChIJtReYa7D_DogRVFUb6YyTYjQ,404 E BLAIR STREET,41.8772051,-88.1984236,1,60185,OK,premise
21898,ROOFTOP,"1826 Hull Ave, Westchester, IL 60154, USA",ChIJ55CdpF1KDogRS9GTgRXOodc,1826 HULL AVENUE,41.8534483,-87.8761677,1,60154,OK,premise
21899,ROOFTOP,"2607 Oakshire Ct, Aurora, IL 60502, USA",ChIJMSKNkN37DogRXhX3bh-hv18,2607 OAKSHIRE COURT,41.806279,-88.252739,1,60502,OK,street_address
21900,ROOFTOP,"989 Dearborn Cir, Carol Stream, IL 60188, USA",ChIJ2dBWox-rD4gRuFynJwPTrmc,989 DEARBORN CIRCLE,41.9257641,-88.1273275,1,60188,OK,premise
21901,ROOFTOP,"1804 23rd Ave, Melrose Park, IL 60160, USA",ChIJU78UClG1D4gR63Q7Ukz7EEU,1804 N 23RD AVE,41.9062716,-87.8622836,2,60160,OK,premise
21902,ROOFTOP,"8309 S Buffalo Ave, Chicago, IL 60617, USA",ChIJRY9OrRwoDogRf3QJ5DnphMk,8309 SOUTH BUFFALO AVENUE,41.7444185,-87.5439315,1,60617,OK,premise
21903,ROOFTOP,"915 E Savannah Dr, Romeoville, IL 60446, USA",ChIJ-R2hJ4xeDogRuzUacrQxhrA,915 E SAVANNAH DRIVE,41.6323042,-88.1050306,2,60446,OK,street_address
21904,ROOFTOP,"4924 W Potomac Ave, Chicago, IL 60651, USA",ChIJXZXh9s7MD4gRTfK5H_eJAXU,4924 WEST POTOMAC AVENUE,41.9043206,-87.7494739,1,60651,OK,premise
21905,ROOFTOP,"1237 S Kedvale Ave, Chicago, IL 60623, USA",ChIJM3uO9foyDogR4gqWNm3g6LQ,1237 S KEDVALE AVENUE,41.8650323,-87.7285454,1,60623,OK,premise
21906,ROOFTOP,"6509 Bridle Path Dr, Matteson, IL 60443, USA",ChIJX6UfUaoWDogRvGwU90qPveg,6509 BRIDLE PATH DR,41.502723,-87.7743155,1,60443,OK,premise
21907,ROOFTOP,"147 Atkinson Dr, Sugar Grove, IL 60554, USA",ChIJ6UTWwBHmDogRpBxhWcDz7fI,147 ATKINSON DRIVE,41.763115,-88.4123709,1,60554,OK,street_address
21908,ROOFTOP,"310 W 54th Ave, Merrillville, IN 46410, USA",ChIJz2AGNR3pEYgRiOvm45eNA20,310 W 54TH AVE,41.5204573,-87.3399825,1,46410,OK,premise
21909,RANGE_INTERPOLATED,"3737 N Graceland Dr, Peoria, IL 61614, USA",EiozNzM3IE4gR3JhY2VsYW5kIERyLCBQZW9yaWEsIElMIDYxNjE0LCBVU0EiGxIZChQKEgnT2cgohFsKiBEle5mRf1uxSxCZHQ,3737 N. GRACELAND,40.7471701,-89.620203,2,61614,OK,street_address
21910,ROOFTOP,"4715 Pine Crest Dr, Fort Wayne, IN 46809, USA",ChIJW6wpYuflFYgRsvQDTV0oYXU,4715 PINECREST DRIVE,41.0395671,-85.1825568,1,46809,OK,premise
21911,ROOFTOP,"1320 Orchard Dr, Merrillville, IN 46410, USA",ChIJVwQ5AOboEYgR7d43YFkdf5M,1320 ORCHARD DR,41.5157414,-87.3512525,1,46410,OK,premise
21912,ROOFTOP,"2005 Plantation Ln, Martinsville, IN 46151, USA",ChIJC3sRGz2FbIgR-OXQgYmWA-s,2005 PLANTATION LANE,39.4120737,-86.390151,2,46151,OK,premise
21913,ROOFTOP,"11460 127th Ln, Cedar Lake, IN 46303, USA",ChIJLS9QH5H8EYgRD4fDpCneOp0,11460 WEST 127TH LANE,41.3872874,-87.4730403,1,46303,OK,premise
21914,ROOFTOP,"829 Green Row, Lanesville, IN 47136, USA",ChIJv-WFR0dAaYgRddGkL-vjD0M,829 GREEN ROW DRIVE,38.2741085,-85.9521495,1,47136,OK,premise
21915,ROOFTOP,"5433 E 17th St, Indianapolis, IN 46218, USA",ChIJPaG3BctPa4gR3KJBxfQQkZM,5433 EAST 17TH ST,39.7896335,-86.0764197,1,46218,OK,premise
21916,ROOFTOP,"141 Linden St, Brooklyn, NY 11221, USA",ChIJ58JLJhFcwokRtHupWXKyn-M,141 LINDEN ST,40.6939646,-73.9191846,1,11221,OK,premise
21917,ROOFTOP,"2117 Detroit St, Beech Grove, IN 46107, USA",ChIJJdf9BMdaa4gRw_3nS0p5k98,2117 DETROIT STREET,39.7289674,-86.1069628,1,46107,OK,premise
21918,,,,,,,,,,
21919,ROOFTOP,"318 Van Dusen Ave, Evansville, IN 47711, USA",ChIJS9Z0Y5jVcYgRb7ZIl3mOOhg,318 VAN DUSEN AVENUE,38.003741,-87.5587002,1,47711,OK,street_address
21920,ROOFTOP,"50618 Covered Bridge Dr, Granger, IN 46530, USA",ChIJPckJraDQFogRQMtK4fzpYis,50618 COVERED BRIDGE DRIVE,41.7586522,-86.0941889,1,46530,OK,premise
21921,RANGE_INTERPOLATED,"9103 W County Rd 100 N, Richland City, IN 47634, USA",EjQ5MTAzIFcgQ291bnR5IFJkIDEwMCBOLCBSaWNobGFuZCBDaXR5LCBJTiA0NzYzNCwgVVNBIhsSGQoUChIJW8fPUFbKb4gRIjhFnz8fHugQj0c,9103 W CR 100 N,37.9013935,-87.2505401,1,47634,OK,street_address
21922,ROOFTOP,"2355 Redspire Blvd, Goshen, IN 46526, USA",ChIJwadJ4rjrFogRwxguakGNYTU,2355 REDSPIRE BLVD,41.5849723,-85.8757683,1,46526,OK,premise
21923,ROOFTOP,"428 S Lambert St, Brazil, IN 47834, USA",ChIJU8Hf8jgRbYgRK5meDvlQnuU,428 S LAMBERT STREET,39.5202331,-87.1210304,1,47834,OK,premise
21924,ROOFTOP,"1501 Henryville Bluelick Rd, Henryville, IN 47126, USA",ChIJ5TmBJhhjaYgRR3q7TY0vVKE,1501 HENRYVILLE BLUELICK ROAD,38.525344,-85.7889138,1,47126,OK,street_address
21925,ROOFTOP,"938 1/2 E Court Ave, Jeffersonville, IN 47130, USA",ChIJgbPJNf9yaYgRDAF3dJXrpt4,938 1/2 EAST COURT AVE,38.2798115,-85.7305206,1,47130,OK,street_address
21926,ROOFTOP,"3921 Rosefinch Cir, Indianapolis, IN 46228, USA",ChIJ9zmb7bpVa4gR8eZdcYsJGoo,3921 ROSEFINCH CIRCLE,39.8668134,-86.227462,1,46228,OK,premise
21927,ROOFTOP,"3599 IN-26, Portland, IN 47371, USA",ChIJd2TIg3DWP4gR1w-9XG0mvcw,3599 W STATE ROAD 26,40.4342963,-84.9090972,2,47371,OK,premise
21928,ROOFTOP,"3768 North Shell Lane, Salem, IN 47167, USA",ChIJDTrkX7D8a4gR1acd31oNqNQ,3768 NORTH SHELL LANE,38.6590618,-86.1026256,2,47167,OK,premise
21929,ROOFTOP,"4032 E Winthrop Rd, Attica, IN 47918, USA",ChIJg9qq00KTEogRDx8H9nxd_sQ,4032 E WINTHROP ROAD,40.368028,-87.2399056,1,47918,OK,street_address
21930,ROOFTOP,"12817 Raven Way, Cedar Lake, IN 46303, USA",ChIJvamizxL7EYgRDXJvDU-nJK4,12817 RAVEN WAY,41.384593,-87.440037,1,46303,OK,street_address
21931,ROOFTOP,"7018 W 132nd Ln, Cedar Lake, IN 46303, USA",ChIJ5ZVz7f36EYgRVFyLWV2oF_I,7018 W 132ND LANE,41.378502,-87.4200678,1,46303,OK,street_address
21932,ROOFTOP,"5065 Buck Creek Ridge Rd SE, Corydon, IN 47112, USA",ChIJs03ZmF05aYgRyOOs4SRMRog,5065 BUCK CREEK RIDGE RD,38.1728748,-86.0314272,1,47112,OK,premise
21933,ROOFTOP,"21 Catalpa Ave, Greendale, IN 47025, USA",ChIJG0qMqqzWQYgR2hZmceM1lRQ,21 CATALPA AVE,39.1190561,-84.8569497,3,47025,OK,premise
21934,ROOFTOP,"434 Sunnyslope Dr, Lawrenceburg, IN 47025, USA",ChIJ8RLZZJTWQYgRg67WdU__zhs,434 SUNNYSLOPE DRIVE,39.1077768,-84.8822406,1,47025,OK,premise
21935,ROOFTOP,"101 Moore St, Milner, GA 30257, USA",ChIJVUTiCqZ89IgReWUTgtLLFos,101 MOORE ST,33.1111531,-84.1908264,2,30257,OK,street_address
21936,ROOFTOP,"4912 Walnut Rd SW, Kalona, IA 52247, USA",ChIJUSwVFD025IcRR46p52yn8oE,4912 WALNUT ROAD SW,41.5766849,-91.7329901,1,52247,OK,premise
21937,ROOFTOP,"7010 SW 13th St, Des Moines, IA 50315, USA",ChIJN41lOUOi7ocRM9ZygzTyZYI,7010 SW 13TH STREET,41.5205409,-93.6327444,2,50315,OK,premise
21938,ROOFTOP,"66 Delphi Dr, Erlanger, KY 41018, USA",ChIJ-8ZA7Yq4QYgRasSJNY2KqjM,66 DELPHI DRIVE,38.9860883,-84.5870272,1,41018,OK,premise
21939,ROOFTOP,"85 Mann Rd, Mt Olivet, KY 41064, USA",ChIJ_1Pb1o3YQ4gReUDKdGygkYA,85 MANN ROAD,38.4861593,-84.0506471,1,41064,OK,street_address
21940,ROOFTOP,"197 Robins Nest Dr, Bowling Green, KY 42101, USA",ChIJh4dLOQblZYgRfmHfoqJNozY,197 ROBINS NEST DR,37.0318164,-86.3873415,1,42101,OK,premise
21941,ROOFTOP,"389 Old Porter Pike, Bowling Green, KY 42103, USA",ChIJOf90er_lZYgRPLsz5eDORRY,389 OLD PORTER PIKE RD,37.0076015,-86.3955319,1,42103,OK,premise
21942,ROOFTOP,"8507 Thompson Ln, Louisville, KY 40258, USA",ChIJlQHtk8QWaYgR-16hVrEaHsY,8507 THOMPSON LANE,38.1296312,-85.8629472,1,40258,OK,premise
21943,ROOFTOP,"773 Old Brooks Hill Rd, Brooks, KY 40109, USA",ChIJ8yT4ynAFaYgRGdfCiY_MNos,773 OLD BROOKS HILL RD,38.0584174,-85.730921,1,40109,OK,street_address
21944,ROOFTOP,"103 Meadowcreek Dr, Crandall, TX 75114, USA",ChIJ1Syaz2W0ToYRrURcvyjSFNw,103 MEADOWCREEK DRIVE,32.6264984,-96.4589391,3,75114,OK,premise
21945,ROOFTOP,"12010 Ancient Spring Dr, Louisville, KY 40245, USA",ChIJNeY0PqieaYgRHohcs7S662c,12010 ANCIENT SPRING DRIVE,38.3148874,-85.5289415,1,40245,OK,street_address
21946,ROOFTOP,"2036 Hardesty Raymond Rd, Webster, KY 40176, USA",ChIJN7fKcuzVbogRFeUyK9IWiVI,2036 HARDESTY RAYMOND ROAD,37.9364508,-86.3211938,1,40176,OK,street_address
21947,ROOFTOP,"465 Rookwood Pkwy, Lexington, KY 40505, USA",ChIJ8bTlaXVFQogR-27vUVrmEGM,465 ROOKWOOD PARKWAY,38.0586715,-84.4579374,1,40505,OK,premise
21948,ROOFTOP,"221 Dubuy Dr, Winchester, KY 40391, USA",ChIJY3MqPpetQ4gR7eP-W897cyI,221 DUBUY DRIVE,37.9886158,-84.2158375,1,40391,OK,premise
21949,ROOFTOP,"840 Oak St, Cincinnati, OH 45206, USA",ChIJO2GikbezQYgRtp4CFv--FaQ,840 OAK ST,39.130075,-84.489963,1,45206,OK,street_address
21950,ROOFTOP,"601 Highland St, Houston, TX 77009, USA",ChIJtxMmY7m4QIYRZqIglFaB4_E,601 HIGHLAND ST,29.7876224,-95.3780672,1,77009,OK,premise
21951,ROOFTOP,"4509 Carroll St, Covington, KY 41015, USA",ChIJoxPxWZCwQYgRUtDBb7G37Wc,4509 CARROLL ST.,39.0369325,-84.4930684,1,41015,OK,premise
21952,APPROXIMATE,"Charlotte, NC, USA",ChIJgRo4_MQfVIgRZNFDv-ZQRog,135 CHARLOTTE CIRCLE,35.2270869,-80.8431267,1,,OK,"locality,political"
21953,ROOFTOP,"124 Cotter Ave, Somerset, KY 42501, USA",ChIJ8V2DAP5JXYgRpQfKTMwka7c,124 COTTER AVENUE,37.083869,-84.6062289,1,42501,OK,premise
21954,ROOFTOP,"2310 Grand Ave, Laramie, WY 82070, USA",ChIJAxLjdR6RaIcRaiKrI0hq_kc,2310 GRAND AVENUE,41.309083,-105.562938,1,82070,OK,"car_dealer,establishment,point_of_interest,store"
21955,ROOFTOP,"11 Wildwood Park Rd, Battletown, KY 40104, USA",ChIJO0i8TD3SbogRiOmogfw0qLA,11 WILDWOOD PARK RD,38.068468,-86.3274678,2,40104,OK,street_address
21956,ROOFTOP,"4409 Lynnview Dr, Louisville, KY 40216, USA",ChIJuVMdrIgTaYgRep3qOQ07RQE,4409 LYNNVIEW DRIVE,38.1901642,-85.8438048,1,40216,OK,premise
21957,ROOFTOP,"120 Crystal Lake Drive, Egg Harbor Township, NJ 08234, USA",ChIJe-9veXDCwIkR93YuE71Yxdc,120 CRYSTAL LAKE DRIVE,39.3907548,-74.6021091,2,8234,OK,street_address
21958,ROOFTOP,"1016 Hamlet St, Newport, KY 41071, USA",ChIJ7YTPY3OxQYgRG2MoSoz4N_A,1016 HAMLET ST.,39.0883285,-84.4857734,2,41071,OK,premise
21959,ROOFTOP,"6893 KY-57, Vanceburg, KY 41179, USA",ChIJkRPvjbatRogRUpuPyySYRts,6893 KY 57,38.6064322,-83.5316105,1,41179,OK,premise
21960,ROOFTOP,"1620 Holman Ave, Covington, KY 41011, USA",ChIJQ5xKKCaxQYgRQNqY5L_GEI0,1620 HOLMAN AVE,39.0703631,-84.5117526,1,41011,OK,premise
21961,ROOFTOP,"638 Edith Rd, Louisville, KY 40206, USA",ChIJdZ5uEhRzaYgRlNhEMipS1MA,638 EDITH ROAD,38.2639742,-85.7091812,1,40206,OK,premise
21962,ROOFTOP,"528 Oakwood Dr, Gretna, LA 70056, USA",ChIJhUuWxhWnIIYR3xm6PG5sjQM,528 OAKWOOD DRIVE,29.9065624,-90.0223998,1,70056,OK,street_address
21963,ROOFTOP,"6903 W Congress St, Duson, LA 70529, USA",ChIJfd2RwdGhJIYROgbjmtHtkVI,6903 W. CONGRESS,30.194836,-92.153886,1,70529,OK,street_address
21964,ROOFTOP,"3728 Cherry St, Zachary, LA 70791, USA",ChIJHQDAGE-cJoYR4asx8sTzAzc,3728 CHERRY STREET,30.6450513,-91.1661409,1,70791,OK,premise
21965,ROOFTOP,"2112 Mirabeau Ave, New Orleans, LA 70122, USA",ChIJr3gVx8SoIIYRX6nZcXXG_2A,2112 MIRABEAU AVE,30.0077518,-90.0619225,1,70122,OK,premise
21966,ROOFTOP,"4818 Hickerson St, New Orleans, LA 70127, USA",ChIJbcCf1FgCnogRCQtz8JffM90,4818 HICKERSON DRIVE,30.0228454,-89.976588,1,70127,OK,premise
21967,RANGE_INTERPOLATED,"1901 Main Hwy, Miami, FL 33133, USA",EiMxOTAxIE1haW4gSHd5LCBNaWFtaSwgRkwgMzMxMzMsIFVTQSIbEhkKFAoSCfEZUpvPt9mIEcwP6j5vKu0sEO0O,1901 MAIN HIGHWAY,25.7280836,-80.2423159,1,33133,OK,street_address
21968,ROOFTOP,"401 E Krause St, Westlake, LA 70669, USA",ChIJmSG2gISFO4YRYV8tgBWXhCs,401 E KRAUSE ST,30.2511447,-93.2507609,1,70669,OK,premise
21969,ROOFTOP,"7300 Wood Duck Trail, Princeton, LA 71067, USA",ChIJtXZ0g947MYYRJDyw1o3rfGQ,7300 WOOD DUCK TRL,32.5731736,-93.5235857,1,71067,OK,premise
21970,ROOFTOP,"6975 Conner Ln, Shreveport, LA 71107, USA",ChIJExHiHXDINoYRFo4NNG_j_1s,6975 CONNER LN,32.6250719,-93.8961309,1,71107,OK,premise
21971,ROOFTOP,"605 W Port Arthur Ave, Converse, LA 71419, USA",ChIJNZF9tl-yMIYRY01vOFHaPtU,605 WEST PORT ARTHUR,31.7815144,-93.7007067,1,71419,OK,street_address
21972,ROOFTOP,"6395 AL-157, Florence, AL 35633, USA",ChIJdxdrREw4fYgRNQn1_bQvs7I,6395 HWY 157,34.8816315,-87.7237911,3,35633,OK,street_address
21973,ROOFTOP,"9225 LA-8, Leesville, LA 71446, USA",ChIJoTDmUbNfOoYRiunOXraq9do,9225 HWY 8,31.1952535,-93.1374376,1,71446,OK,street_address
21974,ROOFTOP,"165 Dingley Rd, Bowdoinham, ME 04008, USA",ChIJZaIU7DN1skwRqaYpDOLtIUQ,165 DINGLEY RD,44.0979921,-69.887627,1,4008,OK,street_address
21975,ROOFTOP,"89 Phelan St, Sabattus, ME 04280, USA",ChIJuWa4nB1tskwRfSQZsrGKMdY,89 PHELAN STREET,44.1169108,-70.1132376,1,4280,OK,street_address
21976,ROOFTOP,"182 Central St, Abington, MA 02351, USA",ChIJlZ2yn26c5IkRmFxHr3a2mXk,182 CENTRAL STREET,42.1159706,-70.9369859,2,2351,OK,street_address
21977,ROOFTOP,"563 Lebanon Rd, Winterport, ME 04496, USA",ChIJvfKIhGtGrkwRZZSFC4nvbRA,563 LEBANON ROAD,44.6590295,-68.8886258,2,4496,OK,street_address
21978,ROOFTOP,"3019 Mathews St, Baltimore, MD 21218, USA",ChIJudZiK-MEyIkRYXYcbARZgWg,3019 MATTHEWS STREET,39.3249558,-76.6067483,2,21218,OK,premise
21979,ROOFTOP,"39 Paradise Rd, Ipswich, MA 01938, USA",ChIJJ97urtUe44kRKWoqKLJCob0,39 PARADISE ROAD,42.7000734,-70.862047,2,1938,OK,premise
21980,ROOFTOP,"3129 Windsor Blvd, Baltimore, MD 21207, USA",ChIJC8mmOtcbyIkRo0_AokoH3mI,3129 WINDSOR BOULEVARD,39.333624,-76.728618,3,21207,OK,street_address
21981,ROOFTOP,"3124 Thornfield Rd, Baltimore, MD 21207, USA",ChIJf1HpGX4ZyIkRgZWHVP0RkXs,3124 THORNFIELD ROAD,39.3385434,-76.7342955,1,21207,OK,street_address
21982,,,,,,,,,,
21983,RANGE_INTERPOLATED,"851 Summit Ave, Jersey City, NJ 07307, USA",Eio4NTEgU3VtbWl0IEF2ZSwgSmVyc2V5IENpdHksIE5KIDA3MzA3LCBVU0EiGxIZChQKEgk1aJudP1fCiRGrZV-J0MwULBDTBg,851 SUMMIT AVENUE,40.7431358,-74.0543791,2,7307,OK,street_address
21984,ROOFTOP,"93 Griffith Way, Owings, MD 20736, USA",ChIJMVihCoSPt4kRQdRLyC7-ais,93 GRIFFITH WAY,38.7189244,-76.600856,1,20736,OK,premise
21985,ROOFTOP,"1609 Oldtown Rd, Edgewater, MD 21037, USA",ChIJaVfK-Qr0t4kR3kyrvfwLy8s,1609 OLDTOWN ROAD,38.934633,-76.546574,3,21037,OK,street_address
21986,ROOFTOP,"7526 Ives Ln, Dundalk, MD 21222, USA",ChIJO4jLHisByIkRsBK8rPOSYRA,7526 IVES LANE,39.2737048,-76.5058089,1,21222,OK,street_address
21987,ROOFTOP,"2938 Edmondson Ave, Baltimore, MD 21223, USA",ChIJO0ikPGAbyIkRIWg7kKNOJJ8,2938 EDMONDSON,39.294624,-76.666149,1,21223,OK,street_address
21988,ROOFTOP,"390 Oxford Ave, Palo Alto, CA 94306, USA",ChIJGbvWv-a6j4ARQ4BDHzyiUgI,390 OXFORD AVE,37.4284952,-122.1474835,1,94306,OK,premise
21989,ROOFTOP,"1450 Washington St, Hoboken, NJ 07030, USA",ChIJi6m15tZZwokRUb9fHjCoX3I,1450 WASHINGTON AVENUE,40.754049,-74.0262483,1,7030,OK,"establishment,point_of_interest"
21990,ROOFTOP,"4106 Rokeby Rd, Baltimore, MD 21229, USA",ChIJD_Fx4n4byIkRXq0HcP5z7cw,4106 ROKEBY RD,39.2994674,-76.6845493,1,21229,OK,premise
21991,ROOFTOP,"2835 Oakland Sang Run Rd, Oakland, MD 21550, USA",ChIJ3W1c8-iqSogRvqjyJd9P5Pk,2835 OAKLAND SANG RUN ROAD,39.467636,-79.406059,1,21550,OK,street_address
21992,ROOFTOP,"8701 Edgefield Rd, Parkville, MD 21234, USA",ChIJC7-FDtsIyIkRXKUz0beFn60,8701 EDGEFIELD RD,39.392617,-76.533327,1,21234,OK,street_address
21993,ROOFTOP,"207 Caroline Ave, Ridgely, MD 21660, USA",ChIJkz9OJUVluIkR4w0XbNUSzpQ,207 CAROLINE AVE,38.9434649,-75.8874567,1,21660,OK,premise
21994,ROOFTOP,"2200 229th St, Pasadena, MD 21122, USA",ChIJf4SSzRz8t4kR35kXXK2tH0Q,2200 229TH ST,39.1277125,-76.5525034,1,21122,OK,premise
21995,,,,,,,,,,
21996,ROOFTOP,"5115 Frederick Ave, Baltimore, MD 21229, USA",ChIJo7ofmmgcyIkRuELXc686q6k,5115 FREDERICK AVENUE,39.28092,-76.6996665,1,21229,OK,street_address
21997,ROOFTOP,"4831 Bowland Ave, Baltimore, MD 21206, USA",ChIJU-GbjioEyIkRxH_craosAQg,4831 BOWLAND AVENUE,39.3190126,-76.5498636,1,21206,OK,street_address
